sale_id,distributor_id,customer_id,product_id,rep_id,date_id,quantity,price,sales
124142,16,494,238,6,7,20,768.0,15360.0
124143,16,379,88,9,7,6,767.0,4602.0
124144,14,395,116,12,7,2,612.0,1224.0
124145,14,560,17,4,7,5,548.0,2740.0
124146,14,707,193,6,7,4,567.0,2268.0
124147,14,298,188,10,7,4,745.0,2980.0
124148,14,309,123,11,7,5,664.0,3320.0
124149,14,670,229,12,7,10,112.0,1120.0
124150,14,593,12,4,7,2,249.0,498.0
124151,14,208,173,11,7,6,478.0,2868.0
124152,14,503,43,10,7,5,488.0,2440.0
124153,14,451,107,6,7,10,80.0,800.0
124154,14,449,125,5,7,20,420.0,8400.0
124155,14,402,221,9,7,20,678.0,13560.0
124156,14,338,166,12,7,10,402.0,4020.0
124157,14,722,4,7,7,6,435.0,2610.0
124158,14,358,70,2,7,2,794.0,1588.0
124159,14,284,85,6,7,12,782.0,9384.0
124160,14,550,203,2,7,10,220.0,2200.0
124161,14,296,210,3,7,10,79.0,790.0
124162,14,711,234,3,7,6,129.0,774.0
124163,14,599,29,6,7,6,191.0,1146.0
124164,14,545,208,1,7,10,577.0,5770.0
124165,14,393,89,7,7,5,452.0,2260.0
124166,14,707,126,7,7,20,180.0,3600.0
124167,14,430,100,7,7,40,681.0,27240.0
124168,14,744,163,9,7,4,445.0,1780.0
124169,14,375,93,2,7,5,773.0,3865.0
124170,14,745,176,7,7,5,190.0,950.0
124171,14,585,22,10,7,20,765.0,15300.0
124172,14,207,216,6,7,15,131.0,1965.0
124173,14,389,89,4,7,50,452.0,22600.0
124174,14,418,18,13,7,72,288.0,20736.0
124175,14,679,46,4,7,112,75.0,8400.0
124176,14,650,83,12,7,40,655.0,26200.0
124177,14,264,74,5,7,112,318.0,35616.0
124178,14,745,179,1,7,100,41.0,4100.0
124179,14,391,120,8,7,72,73.0,5256.0
124180,14,283,153,12,7,12,64.0,768.0
124181,14,349,232,1,7,4,62.0,248.0
124182,14,336,196,4,7,10,611.0,6110.0
124183,14,326,140,7,7,25,474.0,11850.0
124184,14,414,95,1,7,72,401.0,28872.0
124185,14,525,209,4,7,30,453.0,13590.0
124186,14,723,47,1,7,20,347.0,6940.0
124187,14,659,69,4,7,50,610.0,30500.0
124188,14,598,95,6,7,10,401.0,4010.0
124189,14,404,13,9,7,112,785.0,87920.0
124190,14,709,149,11,7,15,490.0,7350.0
124191,14,426,99,10,7,15,647.0,9705.0
124192,14,684,24,1,7,4,689.0,2756.0
124193,14,526,108,8,7,10,34.0,340.0
124194,14,342,128,6,7,3,416.0,1248.0
124195,14,383,119,7,7,5,301.0,1505.0
124196,14,260,109,6,7,40,400.0,16000.0
124197,14,326,240,4,7,50,398.0,19900.0
124198,14,349,239,10,7,30,370.0,11100.0
124199,14,223,197,6,7,20,490.0,9800.0
124200,14,568,85,10,7,20,782.0,15640.0
124201,14,479,126,9,7,10,180.0,1800.0
124202,14,590,180,8,7,15,789.0,11835.0
124203,14,714,204,8,7,4,492.0,1968.0
124204,14,331,104,13,7,10,361.0,3610.0
124205,14,554,192,6,7,5,269.0,1345.0
124206,14,444,58,6,7,5,179.0,895.0
124207,14,534,42,12,7,30,60.0,1800.0
124208,14,307,67,1,7,2,627.0,1254.0
124209,14,271,124,9,7,20,420.0,8400.0
124210,14,524,92,4,7,2,611.0,1222.0
124211,14,745,223,2,7,6,448.0,2688.0
124212,14,631,127,11,7,30,742.0,22260.0
124213,14,361,55,13,7,56,206.0,11536.0
124214,14,750,163,6,7,160,445.0,71200.0
124215,14,403,113,7,7,108,319.0,34452.0
124216,14,307,124,12,7,90,420.0,37800.0
124217,14,302,225,3,7,100,386.0,38600.0
124218,14,748,122,12,7,168,35.0,5880.0
124219,14,728,237,11,7,90,367.0,33030.0
124220,14,400,239,7,7,80,370.0,29600.0
124221,14,561,203,10,7,144,220.0,31680.0
124222,14,286,34,1,7,90,452.0,40680.0
124223,14,221,41,5,7,90,122.0,10980.0
124224,14,345,216,8,7,108,131.0,14148.0
124225,14,412,33,3,7,168,26.0,4368.0
124226,14,320,223,2,7,22,448.0,9856.0
124227,14,716,72,2,7,75,385.0,28875.0
124228,14,546,180,13,7,100,789.0,78900.0
124229,14,348,121,8,7,12,343.0,4116.0
124230,14,637,228,3,7,30,375.0,11250.0
124231,14,243,163,3,7,56,445.0,24920.0
124232,14,306,234,8,7,50,129.0,6450.0
124233,14,670,156,1,7,50,345.0,17250.0
124234,14,587,209,2,7,50,453.0,22650.0
124235,14,389,133,5,7,50,458.0,22900.0
124236,14,381,207,5,7,36,239.0,8604.0
124237,14,508,154,10,7,30,518.0,15540.0
124238,14,457,10,4,7,432,243.0,104976.0
124239,14,548,199,6,7,250,459.0,114750.0
124240,14,216,26,11,7,280,502.0,140560.0
124241,14,718,156,8,7,50,345.0,17250.0
124242,14,548,225,7,7,200,386.0,77200.0
124243,14,751,32,1,7,40,114.0,4560.0
124244,14,509,139,1,7,20,634.0,12680.0
124245,14,509,133,2,7,72,458.0,32976.0
124246,14,482,238,7,7,80,768.0,61440.0
124247,14,387,56,9,7,56,26.0,1456.0
124248,14,460,240,6,7,50,398.0,19900.0
124249,14,705,221,2,7,216,678.0,146448.0
124250,14,673,122,9,7,224,35.0,7840.0
124251,14,375,117,12,7,160,590.0,94400.0
124252,14,430,170,3,7,135,390.0,52650.0
124253,14,719,104,7,7,22,361.0,7942.0
124254,14,313,46,6,7,20,75.0,1500.0
124255,14,480,185,10,7,30,187.0,5610.0
124256,14,491,110,7,7,30,140.0,4200.0
124257,14,254,193,2,7,50,567.0,28350.0
124258,14,529,145,7,7,72,688.0,49536.0
124259,14,537,210,7,7,50,79.0,3950.0
124260,14,694,175,4,7,80,582.0,46560.0
124261,14,380,239,3,7,90,370.0,33300.0
124262,14,238,151,1,7,135,469.0,63315.0
124263,14,695,74,6,7,280,318.0,89040.0
124264,14,628,169,1,7,6,682.0,4092.0
124265,14,209,215,2,7,270,119.0,32130.0
124266,14,239,38,13,7,216,458.0,98928.0
124267,14,490,124,11,7,405,420.0,170100.0
124268,14,646,149,3,7,90,490.0,44100.0
124269,14,646,203,4,7,14,220.0,3080.0
124270,14,467,172,3,7,17,618.0,10506.0
124271,14,451,170,7,7,10,390.0,3900.0
124272,14,279,18,11,7,10,288.0,2880.0
124273,14,306,44,13,7,180,482.0,86760.0
124274,14,446,146,8,7,168,404.0,67872.0
124275,14,478,121,12,7,72,343.0,24696.0
124276,14,556,71,11,7,25,659.0,16475.0
124277,14,319,112,1,7,50,408.0,20400.0
124278,14,422,185,2,7,22,187.0,4114.0
124279,14,387,77,4,7,20,121.0,2420.0
124280,14,211,119,4,7,15,301.0,4515.0
124281,14,231,226,8,7,10,605.0,6050.0
124282,14,312,8,7,7,10,742.0,7420.0
124283,14,386,58,11,7,5,179.0,895.0
124284,14,281,6,2,7,4,123.0,492.0
124285,14,606,200,4,7,4,754.0,3016.0
124286,14,670,91,9,7,300,311.0,93300.0
124287,14,335,194,4,7,5,563.0,2815.0
124288,14,337,101,7,7,10,535.0,5350.0
124289,14,316,153,3,7,10,64.0,640.0
124290,14,219,95,13,7,40,401.0,16040.0
124291,14,439,211,2,7,30,615.0,18450.0
124292,14,420,96,6,7,20,173.0,3460.0
124293,14,297,106,10,7,100,631.0,63100.0
124294,14,586,178,11,7,50,170.0,8500.0
124295,14,323,28,4,7,10,653.0,6530.0
124296,14,545,95,11,7,50,401.0,20050.0
124297,14,368,30,5,7,2,692.0,1384.0
124298,14,329,70,6,7,5,794.0,3970.0
124299,14,511,33,3,7,13,26.0,338.0
124300,14,708,2,12,7,10,591.0,5910.0
124301,14,490,155,7,7,13,542.0,7046.0
124302,14,413,131,2,7,45,780.0,35100.0
124303,14,347,131,10,7,15,780.0,11700.0
124304,14,707,199,12,7,15,459.0,6885.0
124305,14,541,155,2,7,10,542.0,5420.0
124306,14,634,39,11,7,100,682.0,68200.0
124307,14,289,160,8,7,20,705.0,14100.0
124308,14,671,53,2,7,20,373.0,7460.0
124309,14,283,152,6,7,20,262.0,5240.0
124310,14,243,89,2,7,10,452.0,4520.0
124311,14,243,202,10,7,40,82.0,3280.0
124312,14,721,143,13,7,10,621.0,6210.0
124313,14,441,203,9,7,250,220.0,55000.0
124314,14,287,155,13,7,72,542.0,39024.0
124315,14,466,110,12,7,50,140.0,7000.0
124316,14,695,157,4,7,160,153.0,24480.0
124317,14,519,239,8,7,133,370.0,49210.0
124318,14,564,109,10,7,400,400.0,160000.0
124319,14,641,60,10,7,10,497.0,4970.0
124320,14,327,66,7,7,10,137.0,1370.0
124321,14,744,132,2,7,10,172.0,1720.0
124322,14,546,160,8,7,5,705.0,3525.0
124323,14,287,183,1,7,5,216.0,1080.0
124324,14,399,75,9,7,20,154.0,3080.0
124325,14,272,194,1,7,30,563.0,16890.0
124326,14,419,212,10,7,20,319.0,6380.0
124327,14,421,29,12,7,12,191.0,2292.0
124328,14,406,176,1,7,10,190.0,1900.0
124329,14,379,190,3,7,10,86.0,860.0
124330,14,602,183,1,7,10,216.0,2160.0
124331,14,220,54,7,7,10,686.0,6860.0
124332,14,424,217,7,7,10,658.0,6580.0
124333,14,412,233,5,7,10,393.0,3930.0
124334,14,707,90,12,7,10,613.0,6130.0
124335,14,737,106,10,7,10,631.0,6310.0
124336,14,334,214,7,7,3,460.0,1380.0
124337,14,222,10,13,7,3,243.0,729.0
124338,14,347,138,3,7,5,595.0,2975.0
124339,14,304,79,7,7,10,647.0,6470.0
124340,14,669,142,10,7,2,578.0,1156.0
124341,14,457,158,1,7,5,710.0,3550.0
124342,14,463,27,8,7,20,511.0,10220.0
124343,14,459,173,1,7,5,478.0,2390.0
124344,14,246,71,6,7,80,659.0,52720.0
124345,14,662,161,7,7,20,450.0,9000.0
124346,14,660,231,11,7,40,549.0,21960.0
124347,14,359,7,13,7,108,536.0,57888.0
124348,14,472,39,13,7,125,682.0,85250.0
124349,14,746,190,13,7,100,86.0,8600.0
124350,14,282,98,11,7,350,187.0,65450.0
124351,14,705,192,6,7,10,269.0,2690.0
124352,14,310,154,5,7,2,518.0,1036.0
124353,14,615,184,13,7,3,472.0,1416.0
124354,14,621,164,13,7,3,47.0,141.0
124355,14,735,198,5,7,3,677.0,2031.0
124356,14,225,42,5,7,30,60.0,1800.0
124357,14,266,224,8,7,20,195.0,3900.0
124358,14,274,86,5,7,10,492.0,4920.0
124359,14,559,136,1,7,10,304.0,3040.0
124360,14,593,225,6,7,5,386.0,1930.0
124361,14,506,119,10,7,5,301.0,1505.0
124362,14,402,56,1,7,5,26.0,130.0
124363,14,380,114,7,7,30,345.0,10350.0
124364,14,360,75,6,7,6,154.0,924.0
124365,14,233,50,3,7,10,778.0,7780.0
124366,14,253,228,9,7,2,375.0,750.0
124367,14,644,128,7,7,5,416.0,2080.0
124368,14,279,185,9,7,3,187.0,561.0
124369,14,447,152,3,7,3,262.0,786.0
124370,14,644,176,5,7,2,190.0,380.0
124371,14,750,85,9,7,2,782.0,1564.0
124372,14,639,178,8,7,3,170.0,510.0
124373,14,688,220,11,7,2,742.0,1484.0
124374,14,682,81,5,7,11,182.0,2002.0
124375,14,615,15,6,7,10,487.0,4870.0
124376,14,529,94,4,7,15,529.0,7935.0
124377,14,290,86,3,7,30,492.0,14760.0
124378,14,640,142,11,7,1,578.0,578.0
124379,14,452,196,13,7,5,611.0,3055.0
124380,14,258,17,10,7,5,548.0,2740.0
124381,14,283,154,5,7,8,518.0,4144.0
124382,14,298,152,3,7,15,262.0,3930.0
124383,14,353,191,4,7,5,623.0,3115.0
124384,14,254,127,13,7,6,742.0,4452.0
124385,14,690,158,2,7,20,710.0,14200.0
124386,14,733,81,7,7,2,182.0,364.0
124387,14,351,228,1,7,3,375.0,1125.0
124388,14,286,188,5,7,3,745.0,2235.0
124389,14,404,160,6,7,5,705.0,3525.0
124390,14,586,226,3,7,10,605.0,6050.0
124391,14,214,79,7,7,6,647.0,3882.0
124392,14,400,163,13,7,10,445.0,4450.0
124393,14,612,42,2,7,5,60.0,300.0
124394,14,459,132,13,7,4,172.0,688.0
124395,14,237,17,5,7,7,548.0,3836.0
124396,14,406,58,5,7,20,179.0,3580.0
124397,14,612,134,4,7,2,438.0,876.0
124398,14,633,69,7,7,3,610.0,1830.0
124399,14,286,125,13,7,3,420.0,1260.0
124400,14,312,127,12,7,3,742.0,2226.0
124401,14,383,54,3,7,5,686.0,3430.0
124402,14,713,150,10,7,5,516.0,2580.0
124403,14,272,230,13,7,6,694.0,4164.0
124404,14,738,85,4,7,6,782.0,4692.0
124405,14,550,162,4,7,5,115.0,575.0
124406,14,414,200,13,7,5,754.0,3770.0
124407,14,333,127,1,7,15,742.0,11130.0
124408,14,255,204,1,7,18,492.0,8856.0
124409,14,691,17,1,7,5,548.0,2740.0
124410,14,516,68,7,7,12,713.0,8556.0
124411,14,544,114,12,7,15,345.0,5175.0
124412,14,393,80,1,7,3,25.0,75.0
124413,14,712,103,6,7,9,513.0,4617.0
124414,14,329,160,12,7,5,705.0,3525.0
124415,14,209,59,3,7,6,682.0,4092.0
124416,14,481,94,9,7,3,529.0,1587.0
124417,14,604,211,9,7,10,615.0,6150.0
124418,14,691,40,13,7,6,106.0,636.0
124419,14,407,148,9,7,10,726.0,7260.0
124420,14,284,57,8,7,30,201.0,6030.0
124421,14,272,166,9,7,6,402.0,2412.0
124422,14,340,208,9,7,2,577.0,1154.0
124423,14,379,11,5,7,1,762.0,762.0
124424,14,375,35,12,7,3,604.0,1812.0
124425,14,464,203,8,7,5,220.0,1100.0
124426,14,727,4,1,7,3,435.0,1305.0
124427,14,706,142,13,7,10,578.0,5780.0
124428,14,329,239,10,7,2,370.0,740.0
124429,14,373,32,5,7,3,114.0,342.0
124430,14,218,187,12,7,20,510.0,10200.0
124431,14,338,188,4,7,20,745.0,14900.0
124432,14,452,52,6,7,30,722.0,21660.0
124433,14,422,150,10,7,20,516.0,10320.0
124434,14,474,226,8,7,10,605.0,6050.0
124435,14,354,215,5,7,30,119.0,3570.0
124436,14,751,176,8,7,20,190.0,3800.0
124437,14,378,178,5,7,2,170.0,340.0
124438,14,432,82,5,7,2,130.0,260.0
124439,14,242,228,8,7,10,375.0,3750.0
124440,14,676,231,4,7,20,549.0,10980.0
124441,14,226,216,5,7,30,131.0,3930.0
124442,14,661,74,6,7,20,318.0,6360.0
124443,14,377,159,13,7,10,74.0,740.0
124444,14,448,196,9,7,5,611.0,3055.0
124445,14,373,164,2,7,3,47.0,141.0
124446,14,260,97,6,7,3,248.0,744.0
124447,14,397,46,7,7,1,75.0,75.0
124448,14,365,154,8,7,1,518.0,518.0
124449,14,532,93,13,7,1,773.0,773.0
124450,14,735,73,13,7,4,298.0,1192.0
124451,14,672,163,12,7,6,445.0,2670.0
124452,14,476,16,7,7,10,605.0,6050.0
124453,14,580,240,9,7,10,398.0,3980.0
124454,14,408,176,11,7,10,190.0,1900.0
124455,14,336,184,3,7,10,472.0,4720.0
124456,14,231,38,6,7,3,458.0,1374.0
124457,14,250,111,6,7,5,113.0,565.0
124458,14,580,79,6,7,1,647.0,647.0
124459,14,517,122,10,7,2,35.0,70.0
124460,14,205,172,9,7,2,618.0,1236.0
124461,14,282,36,11,7,2,768.0,1536.0
124462,14,624,236,6,7,2,64.0,128.0
124463,14,274,119,5,7,30,301.0,9030.0
124464,14,607,67,3,7,30,627.0,18810.0
124465,14,735,206,1,7,10,210.0,2100.0
124466,14,625,189,9,7,10,128.0,1280.0
124467,14,400,161,7,7,2,450.0,900.0
124468,14,571,42,5,7,2,60.0,120.0
124469,14,415,7,8,7,2,536.0,1072.0
124470,14,204,13,9,7,2,785.0,1570.0
124471,14,221,78,9,7,5,470.0,2350.0
124472,14,736,12,8,7,6,249.0,1494.0
124473,14,676,162,4,7,10,115.0,1150.0
124474,15,288,168,8,7,2,323.0,646.0
124475,15,495,47,6,7,3,347.0,1041.0
124476,15,387,79,6,7,2,647.0,1294.0
124477,15,319,228,3,7,3,375.0,1125.0
124478,15,441,5,2,7,5,458.0,2290.0
124479,15,742,140,7,7,1,474.0,474.0
124480,15,428,5,2,7,1,458.0,458.0
124481,15,621,34,10,7,2,452.0,904.0
124482,15,641,60,7,7,1,497.0,497.0
124483,15,205,165,7,7,10,104.0,1040.0
124484,15,473,154,11,7,10,518.0,5180.0
124485,15,599,2,10,7,10,591.0,5910.0
124486,15,523,178,12,7,10,170.0,1700.0
124487,15,434,84,12,7,2,390.0,780.0
124488,15,226,30,8,7,3,692.0,2076.0
124489,15,497,91,11,7,2,311.0,622.0
124490,15,637,91,2,7,4,311.0,1244.0
124491,15,391,128,7,7,2,416.0,832.0
124492,15,268,10,2,7,2,243.0,486.0
124493,15,210,216,6,7,1,131.0,131.0
124494,15,336,115,12,7,5,375.0,1875.0
124495,15,301,4,12,7,2,435.0,870.0
124496,15,635,98,12,7,3,187.0,561.0
124497,15,566,95,4,7,3,401.0,1203.0
124498,15,591,96,13,7,6,173.0,1038.0
124499,15,289,139,4,7,5,634.0,3170.0
124500,15,382,228,3,7,10,375.0,3750.0
124501,15,681,76,12,7,5,708.0,3540.0
124502,15,352,33,8,7,30,26.0,780.0
124503,15,421,5,9,7,30,458.0,13740.0
124504,15,638,235,2,7,5,269.0,1345.0
124505,15,221,30,11,7,5,692.0,3460.0
124506,15,710,43,8,7,10,488.0,4880.0
124507,15,284,87,7,7,2,520.0,1040.0
124508,15,601,117,6,7,1,590.0,590.0
124509,15,716,171,4,7,1,555.0,555.0
124510,15,463,168,4,7,1,323.0,323.0
124511,15,696,14,4,7,1,286.0,286.0
124512,15,464,93,3,7,2,773.0,1546.0
124513,15,687,90,6,7,2,613.0,1226.0
124514,15,406,145,5,7,5,688.0,3440.0
124515,15,592,153,8,7,1,64.0,64.0
124516,15,359,185,8,7,1,187.0,187.0
124517,15,487,126,11,7,200,180.0,36000.0
124518,15,705,132,5,7,100,172.0,17200.0
124519,15,631,86,6,7,100,492.0,49200.0
124520,15,438,158,4,7,80,710.0,56800.0
124521,25,368,16,3,7,80,605.0,48400.0
124522,25,474,3,11,7,50,66.0,3300.0
124523,25,584,74,4,7,32,318.0,10176.0
124524,25,499,107,11,7,80,80.0,6400.0
124525,25,263,150,4,7,120,516.0,61920.0
124526,25,300,200,10,7,10,754.0,7540.0
124527,25,536,57,8,7,50,201.0,10050.0
124528,25,661,144,3,7,24,409.0,9816.0
124529,25,433,65,4,7,1,628.0,628.0
124530,25,750,132,13,7,2,172.0,344.0
124531,25,711,1,10,7,3,368.0,1104.0
124532,25,228,229,11,7,2,112.0,224.0
124533,25,257,160,12,7,8,705.0,5640.0
124534,25,592,2,11,7,1,591.0,591.0
124535,25,594,44,13,7,1,482.0,482.0
124536,25,542,133,3,7,5,458.0,2290.0
124537,25,580,200,1,7,10,754.0,7540.0
124538,25,750,192,6,7,1,269.0,269.0
124539,25,389,214,13,7,3,460.0,1380.0
124540,25,355,210,3,7,2,79.0,158.0
124541,25,662,240,3,7,10,398.0,3980.0
124542,25,611,61,1,7,200,269.0,53800.0
124543,25,215,215,2,7,5,119.0,595.0
124544,25,329,225,9,7,2,386.0,772.0
124545,25,427,77,2,7,10,121.0,1210.0
124546,25,491,138,4,7,3,595.0,1785.0
124547,25,401,24,13,7,20,689.0,13780.0
124548,25,432,63,6,7,50,624.0,31200.0
124549,25,588,106,10,7,10,631.0,6310.0
124550,25,239,189,8,7,10,128.0,1280.0
124551,25,602,99,13,7,2,647.0,1294.0
124552,25,325,43,1,7,60,488.0,29280.0
124553,25,663,162,3,7,50,115.0,5750.0
124554,25,229,169,3,7,3,682.0,2046.0
124555,25,265,225,10,7,1,386.0,386.0
124556,25,718,1,11,7,5,368.0,1840.0
124557,25,693,180,12,7,3,789.0,2367.0
124558,25,439,218,9,7,3,22.0,66.0
124559,25,496,63,5,7,10,624.0,6240.0
124560,25,685,11,12,7,12,762.0,9144.0
124561,25,681,185,10,7,10,187.0,1870.0
124562,25,454,192,6,7,5,269.0,1345.0
124563,25,732,72,13,7,5,385.0,1925.0
124564,25,333,119,12,7,10,301.0,3010.0
124565,25,297,108,9,7,3,34.0,102.0
124566,25,201,166,10,7,5,402.0,2010.0
124567,25,747,83,12,7,5,655.0,3275.0
124568,25,522,204,1,7,3,492.0,1476.0
124569,25,494,115,7,7,3,375.0,1125.0
124570,25,676,229,9,7,112,112.0,12544.0
124571,25,459,205,4,7,10,704.0,7040.0
124572,25,739,225,4,7,10,386.0,3860.0
124573,25,303,115,3,7,10,375.0,3750.0
124574,25,700,127,1,7,10,742.0,7420.0
124575,25,484,40,13,7,10,106.0,1060.0
124576,25,588,84,9,7,10,390.0,3900.0
124577,25,455,103,10,7,31,513.0,15903.0
124578,25,334,178,7,7,10,170.0,1700.0
124579,25,471,237,12,7,3,367.0,1101.0
124580,25,735,161,11,7,10,450.0,4500.0
124581,25,401,127,2,7,25,742.0,18550.0
124582,25,464,202,9,7,30,82.0,2460.0
124583,25,306,164,11,7,15,47.0,705.0
124584,25,624,36,12,7,5,768.0,3840.0
124585,25,568,237,13,7,20,367.0,7340.0
124586,25,209,8,2,7,4,742.0,2968.0
124587,25,271,134,12,7,7,438.0,3066.0
124588,25,421,35,10,7,5,604.0,3020.0
124589,25,368,158,5,7,5,710.0,3550.0
124590,25,550,41,5,7,3,122.0,366.0
124591,25,622,86,9,7,6,492.0,2952.0
124592,25,583,166,2,7,28,402.0,11256.0
124593,25,535,122,3,7,2,35.0,70.0
124594,25,279,116,4,7,1,612.0,612.0
124595,25,219,98,5,7,20,187.0,3740.0
124596,25,651,205,3,7,15,704.0,10560.0
124597,25,714,174,9,7,1,430.0,430.0
124598,25,557,47,5,7,2,347.0,694.0
124599,25,749,222,5,7,8,517.0,4136.0
124600,25,229,94,8,7,6,529.0,3174.0
124601,25,566,86,2,7,6,492.0,2952.0
124602,25,653,48,7,7,10,99.0,990.0
124603,25,312,4,6,7,2,435.0,870.0
124604,25,466,184,11,7,10,472.0,4720.0
124605,25,280,126,4,7,100,180.0,18000.0
124606,25,457,145,5,7,24,688.0,16512.0
124607,16,234,235,3,7,10,269.0,2690.0
124608,16,209,144,12,7,10,409.0,4090.0
124609,16,518,44,9,7,10,482.0,4820.0
124610,16,350,135,6,7,45,24.0,1080.0
124611,16,409,106,6,7,20,631.0,12620.0
124612,16,717,110,2,7,24,140.0,3360.0
124613,16,442,104,12,7,10,361.0,3610.0
124614,16,370,89,8,7,20,452.0,9040.0
124615,16,527,61,4,7,20,269.0,5380.0
124616,16,557,110,2,7,20,140.0,2800.0
124617,16,254,149,10,7,100,490.0,49000.0
124618,16,722,77,8,7,3,121.0,363.0
124619,16,475,163,10,7,1,445.0,445.0
124620,16,411,120,13,7,2,73.0,146.0
124621,16,459,184,2,7,10,472.0,4720.0
124622,16,588,88,4,7,20,767.0,15340.0
124623,16,441,233,2,7,10,393.0,3930.0
124624,16,388,53,11,7,10,373.0,3730.0
124625,16,417,199,2,7,20,459.0,9180.0
124626,16,460,171,9,7,30,555.0,16650.0
124627,16,451,138,6,7,2,595.0,1190.0
124628,16,535,214,3,7,2,460.0,920.0
124629,16,732,24,6,7,50,689.0,34450.0
124630,16,481,69,2,7,24,610.0,14640.0
124631,16,559,90,5,7,6,613.0,3678.0
124632,16,220,3,9,7,10,66.0,660.0
124633,16,420,188,10,7,50,745.0,37250.0
124634,16,591,26,9,7,5,502.0,2510.0
124635,16,403,198,6,7,100,677.0,67700.0
124636,16,402,148,8,7,1,726.0,726.0
124637,16,634,121,13,7,2,343.0,686.0
124638,16,492,50,12,7,2,778.0,1556.0
124639,16,668,20,8,7,2,307.0,614.0
124640,16,265,229,12,7,2,112.0,224.0
124641,16,353,61,6,7,2,269.0,538.0
124642,16,612,22,8,7,2,765.0,1530.0
124643,16,718,120,12,7,20,73.0,1460.0
124644,16,579,139,1,7,40,634.0,25360.0
124645,16,424,30,3,7,20,692.0,13840.0
124646,16,701,92,8,7,3,611.0,1833.0
124647,16,603,196,10,7,5,611.0,3055.0
124648,16,449,212,13,7,3,319.0,957.0
124649,16,580,96,7,7,10,173.0,1730.0
124650,16,500,176,1,7,32,190.0,6080.0
124651,16,288,46,12,7,24,75.0,1800.0
124652,16,305,194,2,7,50,563.0,28150.0
124653,16,316,45,4,7,50,391.0,19550.0
124654,16,423,23,10,7,50,215.0,10750.0
124655,16,725,32,4,7,112,114.0,12768.0
124656,16,389,160,5,7,10,705.0,7050.0
124657,16,291,131,13,7,5,780.0,3900.0
124658,16,416,226,1,7,96,605.0,58080.0
124659,16,570,66,5,7,38,137.0,5206.0
124660,16,638,83,6,7,405,655.0,265275.0
124661,16,723,15,2,7,20,487.0,9740.0
124662,16,367,30,6,7,10,692.0,6920.0
124663,16,248,67,8,7,30,627.0,18810.0
124664,16,282,76,3,7,80,708.0,56640.0
124665,16,290,63,5,7,450,624.0,280800.0
124666,14,687,202,3,7,100,82.0,8200.0
124667,14,362,209,9,7,10,453.0,4530.0
124668,14,363,12,6,7,24,249.0,5976.0
124669,14,692,105,6,7,56,334.0,18704.0
124670,14,498,100,12,7,68,681.0,46308.0
124671,14,649,221,6,7,270,678.0,183060.0
124672,14,588,81,12,7,10,182.0,1820.0
124673,14,296,75,10,7,10,154.0,1540.0
124674,14,208,240,13,7,5,398.0,1990.0
124675,14,362,217,2,7,48,658.0,31584.0
124676,14,546,159,10,7,24,74.0,1776.0
124677,14,622,87,1,7,28,520.0,14560.0
124678,14,256,157,1,7,44,153.0,6732.0
124679,14,503,15,9,7,5,487.0,2435.0
124680,14,584,169,7,7,50,682.0,34100.0
124681,14,331,4,2,7,50,435.0,21750.0
124682,14,355,138,2,7,100,595.0,59500.0
124683,14,514,234,7,7,100,129.0,12900.0
124684,14,598,189,9,7,32,128.0,4096.0
124685,14,397,54,5,7,100,686.0,68600.0
124686,14,629,51,6,7,10,424.0,4240.0
124687,14,488,182,9,7,10,533.0,5330.0
124688,14,204,59,9,7,56,682.0,38192.0
124689,14,671,175,9,7,10,582.0,5820.0
124690,14,242,94,6,7,105,529.0,55545.0
124691,14,428,174,2,7,75,430.0,32250.0
124692,14,367,173,5,7,4,478.0,1912.0
124693,14,433,175,2,7,68,582.0,39576.0
124694,14,561,57,9,7,3,201.0,603.0
124695,14,626,78,11,7,2,470.0,940.0
124696,14,537,35,2,7,5,604.0,3020.0
124697,14,391,86,1,7,5,492.0,2460.0
124698,14,446,120,12,7,5,73.0,365.0
124699,14,612,171,7,7,5,555.0,2775.0
124700,14,530,13,4,7,5,785.0,3925.0
124701,14,605,123,12,7,30,664.0,19920.0
124702,14,403,176,2,7,20,190.0,3800.0
124703,14,485,134,3,7,20,438.0,8760.0
124704,14,436,4,2,7,10,435.0,4350.0
124705,14,420,83,3,7,5,655.0,3275.0
124706,14,739,62,4,7,3,284.0,852.0
124707,14,222,218,8,7,2,22.0,44.0
124708,14,583,8,12,7,5,742.0,3710.0
124709,14,337,234,4,7,3,129.0,387.0
124710,14,707,228,9,7,2,375.0,750.0
124711,14,330,130,1,7,4,785.0,3140.0
124712,14,558,118,1,7,2,445.0,890.0
124713,14,256,125,6,7,2,420.0,840.0
124714,14,436,135,9,7,1,24.0,24.0
124715,14,518,159,13,7,5,74.0,370.0
124716,14,421,112,10,7,5,408.0,2040.0
124717,14,674,34,2,7,2,452.0,904.0
124718,14,564,132,13,7,10,172.0,1720.0
124719,14,695,131,1,7,2,780.0,1560.0
124720,14,612,197,5,7,20,490.0,9800.0
124721,14,721,107,2,7,3,80.0,240.0
124722,14,446,58,9,7,30,179.0,5370.0
124723,14,396,186,2,7,20,180.0,3600.0
124724,14,289,74,10,7,10,318.0,3180.0
124725,14,637,31,5,7,20,164.0,3280.0
124726,14,423,195,3,7,25,481.0,12025.0
124727,14,727,78,5,7,10,470.0,4700.0
